Название кампании;Тип кампании;Минус-фразы на кампанию;Валюта;Доп. объявление группы;Тип объявления;ID группы;Название группы;Номер группы;ID фразы;Фраза (с минус-словами);ID объявления;Заголовок 1;Заголовок 2;Заголовок 3;Заголовок 4;Заголовок 5;Заголовок 6;Заголовок 7;Текст 1;Текст 2;Текст 3;Ссылка;Отображаемая ссылка;Регион;Ставка;Заголовки быстрых ссылок;Описания быстрых ссылок;Адреса быстрых ссылок;Уточнения;Минус-фразы на группу;Метки
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""реестр такси фгис""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""лицензия на такси стоимость""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""оформить лицензию такси""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""проверка фгис такси""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""проверить авто фгис такси""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""постановка авто в реестр такси""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Лицензия ФГИС;17;;"""фгис такси 3500""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Реестр перевозчиков;18;;"""реестр перевозчиков такси""";;Внести авто в реестр такси;Лицензия такси ФГИС 3500₽;Реестр такси на 5 лет онлайн;Оформить лицензию такси;ФГИС такси, оплата по факту;Обычно готово за 1–3 дня;Проверка авто в реестре такси;Внесём авто в реестр такси. 3500₽ на 5 лет;Обычно 1–3 дня. Оплата после проверки документа;Нужны фото авто и СТС. Заявка в чат парка;https://park-armada.ru/license/?utm_source=yandex&utm_medium=cpc&utm_campaign=p5_fgis&utm_content={ad_id}&utm_term={keyword};license;Россия;35;Подать на ФГИС||FAQ лицензии||ОСГОП 3400₽||Такси от 1,9%;Фото авто и СТС||Сроки и оплата||Страховка на 1 год||Подключение водителя;https://park-armada.ru/license/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_fgis_apply&utm_content={ad_id}&utm_term={keyword}#apply-service||https://park-armada.ru/license/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_fgis_faq&utm_content={ad_id}&utm_term={keyword}#faq||https://park-armada.ru/osgop/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_osgop&utm_content={ad_id}&utm_term={keyword}||https://park-armada.ru/taxi/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_smz&utm_content={ad_id}&utm_term={keyword}#formats;3500₽ на 5 лет||Оплата по факту||Обычно 1–3 дня||Удалённо по России;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5_Поиск_ФГИС;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий, честный знак;RUB;-;Комбинаторное;;Реестр перевозчиков;18;;"""внести в реестр перевозчиков""";;;;;;;;;;;;;;Россия;35;;;;;курьер, заказать такси, фгис зерно, фгис меркурий;p5_fgis
П5b_Поиск_ОСГОП;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий;RUB;-;Комбинаторное;;ОСГОП такси;19;;"""осгоп такси""";;ОСГОП для работы в такси;Страховка ОСГОП 3400₽ / год;Оформить ОСГОП онлайн;ОСГОП для легальной работы;Страхование такси на 1 год;ОСГОП через парк Армада;Документ для реестра такси;ОСГОП для такси: 3400₽ на 1 год, оформление онлайн;Нужно для легальной работы. Заявка в чат парка;Парк Армада оформляет ОСГОП удалённо по России;https://park-armada.ru/osgop/?utm_source=yandex&utm_medium=cpc&utm_campaign=p5_osgop&utm_content={ad_id}&utm_term={keyword};osgop;Россия;30;Оформить ОСГОП||Лицензия ФГИС||Такси от 1,9%||FAQ парка;3400₽ на 1 год||Реестр такси 3500₽||Парковый самозанятый||Частые вопросы;https://park-armada.ru/osgop/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_osgop&utm_content={ad_id}&utm_term={keyword}#apply-service||https://park-armada.ru/license/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_license&utm_content={ad_id}&utm_term={keyword}||https://park-armada.ru/taxi/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_smz&utm_content={ad_id}&utm_term={keyword}#formats||https://park-armada.ru/faq/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_faq&utm_content={ad_id}&utm_term={keyword};3400₽ на 1 год||Для легальной работы||Оформление онлайн||Удалённо по России;курьер, заказать такси;p5_osgop
П5b_Поиск_ОСГОП;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий;RUB;-;Комбинаторное;;ОСГОП такси;19;;"""осгоп для такси стоимость""";;;;;;;;;;;;;;Россия;30;;;;;курьер, заказать такси;p5_osgop
П5b_Поиск_ОСГОП;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент, фгис зерно, фгис меркурий;RUB;-;Комбинаторное;;ОСГОП такси;19;;"""оформить осгоп такси""";;;;;;;;;;;;;;Россия;30;;;;;курьер, заказать такси;p5_osgop
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""таксопарк армада""";;Таксопарк Армада — официальный;Подключение к Яндекс Такси;Комиссия парка от 1,9%;Армада Драйвер, удалённо РФ;Такси, доставка, ФГИС, ОСГОП;Активация аккаунта 10–15 мин;Поддержка 8:00–21:00 Мск;Таксопарк Армада: такси, доставка, ФГИС и ОСГОП;Комиссия от 1,9%. Удалённо по России;Телефон +7 918 052-10-22, ежедневно 8:00–21:00;https://park-armada.ru/?utm_source=yandex&utm_medium=cpc&utm_campaign=p6_brand&utm_content={ad_id}&utm_term={keyword};park-armada;Россия;20;Трудовой договор||Самозанятый 1,9%||Доставка||Лицензия ФГИС;Без СМЗ и ИП, 3 тарифа||Парковый СМЗ, такси||Курьер Яндекс Доставка||Реестр такси 3500₽ / 5 лет;https://park-armada.ru/trudovoj-dogovor/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_labor&utm_content={ad_id}&utm_term={keyword}||https://park-armada.ru/taxi/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_smz&utm_content={ad_id}&utm_term={keyword}#formats||https://park-armada.ru/delivery/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_delivery&utm_content={ad_id}&utm_term={keyword}#courier-tariffs||https://park-armada.ru/license/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_license&utm_content={ad_id}&utm_term={keyword};Комиссия парка от 1,9%||Удалённо по России||Поддержка 8:00–21:00||ООО АРМАДА ДРАЙВЕР;вакансия, франшиза;p6_brand
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""армада такси""";;;;;;;;;;;;;;Россия;20;;;;;вакансия, франшиза;p6_brand
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""парк армада яндекс""";;;;;;;;;;;;;;Россия;20;;;;;вакансия, франшиза;p6_brand
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""армада таксопарк отзывы""";;;;;;;;;;;;;;Россия;20;;;;;вакансия, франшиза;p6_brand
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""park armada такси""";;;;;;;;;;;;;;Россия;20;;;;;вакансия, франшиза;p6_brand
П6_Поиск_Бренд;Единая перфоманс-кампания;вакансия, франшиза, открыть таксопарк, скачать;RUB;-;Комбинаторное;;Бренд Армада;20;;"""армада драйвер такси""";;;;;;;;;;;;;;Россия;20;;;;;вакансия, франшиза;p6_brand
П8_Поиск_Лимит_НПД;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент;RUB;-;Комбинаторное;;Лимит самозанятого;21;;"""лимит самозанятого 2.4 млн такси""";;Лимит самозанятого 2,4 млн;Превысили НПД — что делать;Трудовой договор вместо СМЗ;Лимит НПД у водителя такси;Не хотите ИП после лимита;Переход с НПД на трудовой;Статья и оформление в парке;Если упёрлись в лимит НПД — оформите трудовой;Разбор лимита 2,4 млн и переход без ИП;Налоги платит парк. Заявка через чат Армады;https://park-armada.ru/blog/limit-npd-2-4-mln/?utm_source=yandex&utm_medium=cpc&utm_campaign=p8_limit_npd&utm_content={ad_id}&utm_term={keyword};limit-npd;Россия;40;Трудовой договор||Тарифы 3/5/6%||Самозанятый 1,9%||Статья лимит НПД;Без СМЗ и ИП||Три схемы с парком||Комиссия от 1,9%||Разбор лимита 2,4 млн;https://park-armada.ru/trudovoj-dogovor/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_labor&utm_content={ad_id}&utm_term={keyword}||https://park-armada.ru/trudovoj-dogovor/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_labor_tariffs&utm_content={ad_id}&utm_term={keyword}#labor-tariffs||https://park-armada.ru/taxi/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_smz&utm_content={ad_id}&utm_term={keyword}#formats||https://park-armada.ru/blog/limit-npd-2-4-mln/?utm_source=yandex&utm_medium=cpc&utm_campaign=sitelink_limit_article&utm_content={ad_id}&utm_term={keyword};Лимит НПД 2,4 млн||Можно без ИП||Налоги платит парк||Удалённо по России;курьер, заказать такси;p8_limit_npd
П8_Поиск_Лимит_НПД;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент;RUB;-;Комбинаторное;;Лимит самозанятого;21;;"""превышен лимит нпд такси что делать""";;;;;;;;;;;;;;Россия;40;;;;;курьер, заказать такси;p8_limit_npd
П8_Поиск_Лимит_НПД;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент;RUB;-;Комбинаторное;;Лимит самозанятого;21;;"""что делать если превысил лимит самозанятого такси""";;;;;;;;;;;;;;Россия;40;;;;;курьер, заказать такси;p8_limit_npd
П8_Поиск_Лимит_НПД;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент;RUB;-;Комбинаторное;;Лимит самозанятого;21;;"""переход с нпд на ип яндекс такси""";;;;;;;;;;;;;;Россия;40;;;;;курьер, заказать такси;p8_limit_npd
П8_Поиск_Лимит_НПД;Единая перфоманс-кампания;заказать такси, вызвать такси, заказать яндекс такси, яндекс такси заказать, такси до аэропорта, такси недорого, дешёвое такси, дешевое такси, яндекс го, яндекс еда, яндекс лавка, яндекс маркет, доставка еды, курьер, курьером, пеший курьер, вакансия, вакансии, вакансия водитель, вакансия в яндексе, работа в яндексе, работа в офисе яндекс, hh, хедхантер, авито работа, суперджоб, работа диспетчером, диспетчер такси, оператор такси, менеджер таксопарка, скачать, скачать яндекс про, приложение яндекс про, установить яндекс про, apk, взлом, мод, бесплатно скачать, аренда авто под такси, аренда машины под такси, снять авто под такси, работа без авто, водитель без авто, авто под ключ такси, лизинг авто такси, каршеринг, uber, убер, ситимобил, gett, грузовое такси, газель, грузчики, переезд, автошкола, обучение на права, сдать на права, лишение прав, штраф гибдд, гибдд, франшиза такси, франшиза таксопарка, открыть таксопарк, без гражданства, иностранный водитель, работа такси для иностранцев, студентам, школьник, торрент;RUB;-;Комбинаторное;;Лимит самозанятого;21;;"""лимит самозанятого водитель такси""";;;;;;;;;;;;;;Россия;40;;;;;курьер, заказать такси;p8_limit_npd
